station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Greifswalder Straße,2024-06-24 01:00:00,4.000000,13.439561,52.540020,0.000000,0.000000,1.000000,2024-06-24,1,0,Berlin,Berlin,14.450000,False
Lübbenau (Spreewald),2024-06-26 14:00:00,4.000000,13.960900,51.862169,0.750000,0.750000,14.000000,2024-06-26,14,2,Brandenburg,Lübbenau ,28.750000,False
Nauen,2024-06-25 00:00:00,3.000000,12.885559,52.612696,0.000000,0.000000,0.000000,2024-06-25,0,1,Brandenburg,Nauen,16.200000,False
Berlin-Pankow,2024-06-25 10:00:00,5.000000,13.410770,52.566477,0.400000,0.240000,10.000000,2024-06-25,10,1,Berlin,Berlin,25.200000,False
Berlin-Pankow,2024-06-24 01:00:00,5.000000,13.410770,52.566477,1.764706,1.764706,1.000000,2024-06-24,1,0,Berlin,Berlin,12.250000,False
Strausberg Stadt,2024-06-26 05:00:00,5.000000,13.888133,52.576980,0.500000,0.666667,5.000000,2024-06-26,5,2,Brandenburg,Strausberg,18.750000,False
Eichwalde,2024-06-26 13:00:00,5.000000,13.615398,52.371352,0.000000,0.000000,13.000000,2024-06-26,13,2,Brandenburg,Eichwalde,29.650000,False
Finsterwalde (Niederlausitz),2024-06-27 05:00:00,5.000000,13.710388,51.637001,0.000000,0.000000,5.000000,2024-06-27,5,3,Brandenburg,Finsterwalde ,22.150000,False
Wilhelmshorst,2024-06-27 10:00:00,5.000000,13.067447,52.331486,0.000000,0.200000,10.000000,2024-06-27,10,3,Brandenburg,Michendorf,25.200000,False
Potsdam Medienstadt Babelsberg,2024-06-24 19:00:00,5.000000,13.122284,52.382659,0.666667,1.000000,19.000000,2024-06-24,19,0,Brandenburg,Potsdam,20.150000,False
Berlin-Charlottenburg,2024-06-23 16:00:00,3.000000,13.302330,52.504213,0.285714,0.857143,16.000000,2024-06-23,16,6,Berlin,Berlin,21.950000,False
Betriebsbahnhof Berlin-Rummelsburg,2024-06-25 05:00:00,4.000000,13.497786,52.493827,0.000000,0.000000,5.000000,2024-06-25,5,1,Berlin,Berlin,18.050000,False
Friedenau,2024-06-23 17:00:00,4.000000,13.341388,52.470586,0.583333,0.583333,17.000000,2024-06-23,17,6,Berlin,Berlin,21.200000,False
Berlin-Pankow,2024-06-26 02:00:00,5.000000,13.410770,52.566477,1.000000,1.000000,2.000000,2024-06-26,2,2,Berlin,Berlin,17.600000,False
Nikolassee,2024-06-27 14:00:00,4.000000,13.193643,52.431807,0.153846,0.153846,14.000000,2024-06-27,14,3,Berlin,Berlin,30.350000,False
Elsterwerda,2024-06-26 21:00:00,4.000000,13.516428,51.459677,0.000000,0.000000,21.000000,2024-06-26,21,2,Brandenburg,Elsterwerda,22.350000,False
Wollankstraße,2024-06-25 11:00:00,4.000000,13.391791,52.565482,0.480000,0.480000,11.000000,2024-06-25,11,1,Berlin,Berlin,24.950000,False
Wustermark,2024-06-25 16:00:00,5.000000,12.939728,52.551851,0.500000,0.750000,16.000000,2024-06-25,16,1,Brandenburg,Wustermark,26.150000,False
Priesterweg,2024-06-26 04:00:00,4.000000,13.356281,52.459914,0.000000,0.000000,4.000000,2024-06-26,4,2,Berlin,Berlin,18.450000,False
Elsterwerda,2024-06-25 13:00:00,4.000000,13.516428,51.459677,0.000000,0.000000,13.000000,2024-06-25,13,1,Brandenburg,Elsterwerda,25.150000,False
Borgsdorf,2024-06-23 16:00:00,5.000000,13.276750,52.715252,0.166667,0.166667,16.000000,2024-06-23,16,6,Brandenburg,Hohen Neuendorf OTBorgsdo,21.950000,False
Rathaus Steglitz,2024-06-27 15:00:00,4.000000,13.322948,52.455833,0.208333,0.291667,15.000000,2024-06-27,15,3,Berlin,Berlin,30.350000,False
Oranienburg,2024-06-24 12:00:00,3.000000,13.249613,52.753653,1.100000,2.000000,12.000000,2024-06-24,12,0,Brandenburg,Oranienburg,24.250000,False
Hackescher Markt,2024-06-27 12:00:00,4.000000,13.402364,52.522622,0.305556,0.333333,12.000000,2024-06-27,12,3,Berlin,Berlin,27.700000,False
Nikolassee,2024-06-24 01:00:00,4.000000,13.193643,52.431807,0.333333,0.250000,1.000000,2024-06-24,1,0,Berlin,Berlin,12.750000,False
Schulzendorf (b Tegel),2024-06-26 11:00:00,5.000000,13.245929,52.613096,0.333333,0.500000,11.000000,2024-06-26,11,2,Berlin,Berlin,28.950000,False
Sundgauer Straße,2024-06-24 05:00:00,5.000000,13.274377,52.436544,0.000000,0.090909,5.000000,2024-06-24,5,0,Berlin,Berlin,15.650000,False
Berlin-Kaulsdorf,2024-06-25 19:00:00,4.000000,13.588940,52.512093,0.333333,0.250000,19.000000,2024-06-25,19,1,Berlin,Berlin,20.850000,False
Eberswalde Hbf,2024-06-25 17:00:00,3.000000,13.797062,52.834021,0.166667,0.166667,17.000000,2024-06-25,17,1,Brandenburg,Eberswalde,22.750000,False
Strausberg Nord,2024-06-27 00:00:00,5.000000,13.908476,52.590146,0.000000,1.000000,0.000000,2024-06-27,0,3,Brandenburg,Strausberg,19.450000,False
Berlin-Hohenschönhausen,2024-06-25 19:00:00,3.000000,13.512422,52.566002,1.500000,0.833333,19.000000,2024-06-25,19,1,Berlin,Berlin,20.850000,False
Berlin-Buch,2024-06-27 10:00:00,4.000000,13.492286,52.636162,0.111111,0.222222,10.000000,2024-06-27,10,3,Berlin,Berlin,27.250000,False
Strausberg Nord,2024-06-23 15:00:00,5.000000,13.908476,52.590146,0.000000,0.000000,15.000000,2024-06-23,15,6,Brandenburg,Strausberg,21.250000,False
Bernau-Friedenstal,2024-06-23 15:00:00,5.000000,13.564578,52.668385,0.000000,0.166667,15.000000,2024-06-23,15,6,Brandenburg,Bernau,22.700000,False
Berlin-Zehlendorf,2024-06-26 05:00:00,4.000000,13.258659,52.431067,0.000000,0.000000,5.000000,2024-06-26,5,2,Berlin,Berlin,18.950000,False
Innsbrucker Platz,2024-06-27 12:00:00,4.000000,13.342197,52.478084,0.000000,0.041667,12.000000,2024-06-27,12,3,Berlin,Berlin,27.950000,False
Wünsdorf Waldstadt,2024-06-25 04:00:00,5.000000,13.468145,52.165559,0.000000,0.000000,4.000000,2024-06-25,4,1,Brandenburg,Zossen,13.650000,False
Berlin-Frohnau,2024-06-24 19:00:00,4.000000,13.289934,52.632758,0.250000,0.250000,19.000000,2024-06-24,19,0,Berlin,Berlin,20.600000,False
Hoppegarten (Mark),2024-06-24 01:00:00,4.000000,13.672956,52.518122,0.250000,0.500000,1.000000,2024-06-24,1,0,Brandenburg,Hoppegarten,12.700000,False
Schulzendorf (b Tegel),2024-06-25 20:00:00,5.000000,13.245929,52.613096,0.000000,0.166667,20.000000,2024-06-25,20,1,Berlin,Berlin,20.750000,False
Schulzendorf (b Tegel),2024-06-25 05:00:00,5.000000,13.245929,52.613096,0.666667,0.666667,5.000000,2024-06-25,5,1,Berlin,Berlin,16.600000,False
Schönhauser Allee,2024-06-24 07:00:00,4.000000,13.415460,52.549200,0.000000,0.055556,7.000000,2024-06-24,7,0,Berlin,Berlin,20.050000,False
Warschauer Straße,2024-06-25 07:00:00,4.000000,13.451646,52.505976,0.190476,0.190476,7.000000,2024-06-25,7,1,Berlin,Berlin,22.300000,False
Berlin Hauptbahnhof,2024-06-27 04:00:00,1.000000,13.369545,52.525592,0.000000,0.250000,4.000000,2024-06-27,4,3,Berlin,Berlin,22.500000,False
Attilastraße,2024-06-23 18:00:00,4.000000,13.360951,52.447681,0.166667,0.083333,18.000000,2024-06-23,18,6,Berlin,Berlin,20.750000,False
Bad Belzig,2024-06-23 16:00:00,5.000000,12.594981,52.135969,0.000000,0.000000,16.000000,2024-06-23,16,6,Brandenburg,Belzig,20.850000,False
Berlin-Köpenick,2024-06-23 21:00:00,4.000000,13.580942,52.458610,0.000000,0.000000,21.000000,2024-06-23,21,6,Berlin,Berlin,17.000000,False
Neupetershain,2024-06-25 12:00:00,5.000000,14.161703,51.606324,0.000000,0.000000,12.000000,2024-06-25,12,1,Brandenburg,Neupetershain,24.450000,False
Strausberg Nord,2024-06-24 00:00:00,5.000000,13.908476,52.590146,0.000000,0.000000,0.000000,2024-06-24,0,0,Brandenburg,Strausberg,12.100000,False
Lehnitz,2024-06-23 16:00:00,5.000000,13.263224,52.741702,0.166667,0.166667,16.000000,2024-06-23,16,6,Brandenburg,Oranienburg,21.950000,False
Köllnische Heide,2024-06-26 13:00:00,5.000000,13.467807,52.469653,0.111111,0.111111,13.000000,2024-06-26,13,2,Berlin,Berlin,29.750000,False
Seddin,2024-06-25 16:00:00,5.000000,12.985452,52.291840,1.333333,1.000000,16.000000,2024-06-25,16,1,Brandenburg,Seddin,25.500000,False
Berlin-Nordbahnhof,2024-06-27 07:00:00,4.000000,13.388464,52.532066,0.194444,0.194444,7.000000,2024-06-27,7,3,Berlin,Berlin,24.450000,False
Alt-Reinickendorf,2024-06-26 07:00:00,5.000000,13.349617,52.578091,0.666667,0.333333,7.000000,2024-06-26,7,2,Berlin,Berlin,25.050000,False
Elstal,2024-06-25 19:00:00,5.000000,13.000114,52.547490,0.250000,0.500000,19.000000,2024-06-25,19,1,Brandenburg,Wustermark,22.200000,False
Berlin Zoologischer Garten,2024-06-24 03:00:00,2.000000,13.332445,52.507341,0.000000,0.000000,3.000000,2024-06-24,3,0,Berlin,Berlin,12.700000,False
Berlin-Pankow,2024-06-25 22:00:00,5.000000,13.410770,52.566477,0.318182,0.272727,22.000000,2024-06-25,22,1,Berlin,Berlin,18.800000,False
Poelchaustraße,2024-06-26 13:00:00,5.000000,13.535381,52.535593,0.166667,0.333333,13.000000,2024-06-26,13,2,Berlin,Berlin,29.050000,False
Guben,2024-06-25 12:00:00,5.000000,14.706775,51.957203,0.333333,0.333333,12.000000,2024-06-25,12,1,Brandenburg,Guben,24.300000,False
Grünbergallee,2024-06-26 18:00:00,5.000000,13.542485,52.399411,1.583333,1.666667,18.000000,2024-06-26,18,2,Berlin,Berlin,27.700000,False
Berlin Potsdamer Platz,2024-06-25 12:00:00,2.000000,13.375988,52.509379,0.222222,0.222222,12.000000,2024-06-25,12,1,Berlin,Berlin,25.400000,False
Heidelberger Platz,2024-06-25 07:00:00,4.000000,13.312018,52.479972,0.166667,0.100000,7.000000,2024-06-25,7,1,Berlin,Berlin,21.750000,False
Oranienburger Straße,2024-06-25 07:00:00,4.000000,13.393052,52.525210,0.243243,0.297297,7.000000,2024-06-25,7,1,Berlin,Berlin,22.300000,False
Berlin-Karow,2024-06-27 05:00:00,4.000000,13.469204,52.614884,0.466667,0.333333,5.000000,2024-06-27,5,3,Berlin,Berlin,23.300000,False
Berlin-Lichterfelde Ost,2024-06-24 11:00:00,3.000000,13.328556,52.429451,0.000000,0.142857,11.000000,2024-06-24,11,0,Berlin,Berlin,21.850000,False
Senftenberg,2024-06-26 23:00:00,5.000000,14.003905,51.526941,0.000000,0.000000,23.000000,2024-06-26,23,2,Brandenburg,Senftenberg,18.450000,False
Berlin-Spindlersfeld,2024-06-25 06:00:00,5.000000,13.561448,52.447162,0.000000,0.000000,6.000000,2024-06-25,6,1,Berlin,Berlin,20.400000,False
Hermannstraße,2024-06-26 23:00:00,4.000000,13.431313,52.467510,0.333333,0.291667,23.000000,2024-06-26,23,2,Berlin,Berlin,23.150000,False
Birkenwerder (b Berlin),2024-06-24 13:00:00,4.000000,13.288772,52.688249,0.000000,0.090909,13.000000,2024-06-24,13,0,Brandenburg,Birkenwerder,24.950000,False
Biesdorf,2024-06-23 15:00:00,4.000000,13.555878,52.513097,0.083333,0.166667,15.000000,2024-06-23,15,6,Berlin,Berlin,21.350000,False
Senftenberg,2024-06-24 20:00:00,5.000000,14.003905,51.526941,1.000000,1.000000,20.000000,2024-06-24,20,0,Brandenburg,Senftenberg,15.650000,False
Wollankstraße,2024-06-24 13:00:00,4.000000,13.391791,52.565482,0.120000,0.120000,13.000000,2024-06-24,13,0,Berlin,Berlin,24.350000,False
Wuhlheide,2024-06-26 02:00:00,5.000000,13.553202,52.469030,0.000000,0.000000,2.000000,2024-06-26,2,2,Berlin,Berlin,16.950000,False
Frankfurt (Oder),2024-06-24 14:00:00,2.000000,14.546496,52.336416,0.428571,0.285714,14.000000,2024-06-24,14,0,Brandenburg,Frankfurt (Oder),23.700000,False
Berlin-Blankenburg,2024-06-27 04:00:00,4.000000,13.443330,52.591164,0.000000,0.000000,4.000000,2024-06-27,4,3,Berlin,Berlin,21.750000,False
Bundesplatz,2024-06-25 15:00:00,4.000000,13.329590,52.477617,0.225806,0.129032,15.000000,2024-06-25,15,1,Berlin,Berlin,26.200000,False
Westhafen,2024-06-26 10:00:00,4.000000,13.344253,52.536250,0.458333,0.416667,10.000000,2024-06-26,10,2,Berlin,Berlin,28.550000,False
Berlin Anhalter Bahnhof,2024-06-25 23:00:00,3.000000,13.381362,52.503486,0.833333,0.750000,23.000000,2024-06-25,23,1,Berlin,Berlin,19.050000,False
Berlin-Neukölln,2024-06-26 08:00:00,3.000000,13.443060,52.469420,0.071429,0.047619,8.000000,2024-06-26,8,2,Berlin,Berlin,26.300000,False
Waßmannsdorf,2024-06-27 05:00:00,5.000000,13.463530,52.368420,0.166667,0.083333,5.000000,2024-06-27,5,3,Brandenburg,Waßmannsdorf,22.650000,False
Jüterbog,2024-06-25 22:00:00,4.000000,13.054353,51.997509,0.000000,0.333333,22.000000,2024-06-25,22,1,Brandenburg,Jüterbog,18.050000,False
Berlin-Grunewald,2024-06-26 07:00:00,4.000000,13.261720,52.488693,0.166667,0.083333,7.000000,2024-06-26,7,2,Berlin,Berlin,23.500000,False
Sonnenallee,2024-06-24 02:00:00,4.000000,13.455851,52.473101,1.000000,1.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,14.600000,False
Yorckstraße,2024-06-25 06:00:00,5.000000,13.372128,52.491170,0.291667,0.166667,6.000000,2024-06-25,6,1,Berlin,Berlin,20.150000,False
Berlin-Wilhelmsruh,2024-06-26 13:00:00,4.000000,13.362976,52.581447,0.166667,0.111111,13.000000,2024-06-26,13,2,Berlin,Berlin,30.400000,False
Berlin-Westkreuz,2024-06-26 06:00:00,3.000000,13.283966,52.500737,0.032258,0.080645,6.000000,2024-06-26,6,2,Berlin,Berlin,21.000000,False
Röntgental,2024-06-24 15:00:00,5.000000,13.513799,52.648798,0.166667,0.333333,15.000000,2024-06-24,15,0,Brandenburg,Panketal,24.300000,False
Werder (Havel),2024-06-26 14:00:00,4.000000,12.926189,52.392939,0.000000,0.000000,14.000000,2024-06-26,14,2,Brandenburg,Werder (Havel),30.950000,False
Berlin-Schönholz,2024-06-27 04:00:00,4.000000,13.381111,52.571422,0.000000,0.000000,4.000000,2024-06-27,4,3,Berlin,Berlin,21.750000,False
Berlin-Hermsdorf,2024-06-27 05:00:00,4.000000,13.307690,52.617782,0.250000,0.250000,5.000000,2024-06-27,5,3,Berlin,Berlin,23.300000,False
Nikolassee,2024-06-25 12:00:00,4.000000,13.193643,52.431807,0.083333,0.208333,12.000000,2024-06-25,12,1,Berlin,Berlin,26.050000,False
Berlin-Köpenick,2024-06-24 02:00:00,4.000000,13.580942,52.458610,0.000000,0.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,12.700000,False
Buckower Chaussee,2024-06-26 04:00:00,5.000000,13.382912,52.410351,0.000000,0.000000,4.000000,2024-06-26,4,2,Berlin,Berlin,18.450000,False
Yorckstraße (Großgörschenstraße),2024-06-23 15:00:00,4.000000,13.367797,52.492289,0.750000,0.583333,15.000000,2024-06-23,15,6,Berlin,Berlin,22.150000,False
Babelsberg,2024-06-23 16:00:00,4.000000,13.092871,52.391391,0.583333,0.583333,16.000000,2024-06-23,16,6,Brandenburg,Potsdam,21.650000,False
Ludwigsfelde,2024-06-24 12:00:00,4.000000,13.267319,52.298098,0.200000,0.200000,12.000000,2024-06-24,12,0,Brandenburg,Ludwigsfelde,23.350000,False
Wedding,2024-06-27 06:00:00,4.000000,13.368170,52.543251,0.000000,0.166667,6.000000,2024-06-27,6,3,Berlin,Berlin,24.000000,False
Osdorferstraße,2024-06-25 08:00:00,5.000000,13.314288,52.418841,0.500000,0.416667,8.000000,2024-06-25,8,1,Berlin,Berlin,23.350000,False
Betriebsbahnhof Berlin-Rummelsburg,2024-06-24 13:00:00,4.000000,13.497786,52.493827,0.076923,0.076923,13.000000,2024-06-24,13,0,Berlin,Berlin,24.350000,False
Nöldnerplatz,2024-06-25 11:00:00,5.000000,13.484452,52.503497,0.166667,0.133333,11.000000,2024-06-25,11,1,Berlin,Berlin,24.950000,False
Altglienicke,2024-06-24 02:00:00,4.000000,13.558753,52.407299,0.000000,0.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,12.700000,False
Oranienburger Straße,2024-06-25 21:00:00,4.000000,13.393052,52.525210,0.514286,0.514286,21.000000,2024-06-25,21,1,Berlin,Berlin,20.200000,False
Königs Wusterhausen,2024-06-26 16:00:00,3.000000,13.631472,52.296635,0.300000,0.200000,16.000000,2024-06-26,16,2,Brandenburg,Königs Wusterhausen,29.650000,False
Nauen,2024-06-25 02:00:00,3.000000,12.885559,52.612696,0.000000,2.000000,2.000000,2024-06-25,2,1,Brandenburg,Nauen,14.700000,False
Dallgow-Döberitz,2024-06-25 00:00:00,5.000000,13.059037,52.543554,1.500000,1.500000,0.000000,2024-06-25,0,1,Brandenburg,Dallgow (b Berlin),14.500000,False
Beusselstraße,2024-06-25 12:00:00,4.000000,13.329042,52.534354,0.000000,0.166667,12.000000,2024-06-25,12,1,Berlin,Berlin,26.050000,False
Sonnenallee,2024-06-25 20:00:00,4.000000,13.455851,52.473101,0.083333,0.125000,20.000000,2024-06-25,20,1,Berlin,Berlin,21.100000,False
Bernau-Friedenstal,2024-06-25 01:00:00,5.000000,13.564578,52.668385,0.500000,0.500000,1.000000,2024-06-25,1,1,Brandenburg,Bernau,14.550000,False
Wollankstraße,2024-06-27 13:00:00,4.000000,13.391791,52.565482,0.200000,0.240000,13.000000,2024-06-27,13,3,Berlin,Berlin,28.500000,False
Berlin Ostbahnhof,2024-06-26 07:00:00,1.000000,13.434681,52.510488,0.200000,0.450000,7.000000,2024-06-26,7,2,Berlin,Berlin,24.450000,False
Berlin-Spindlersfeld,2024-06-24 02:00:00,5.000000,13.561448,52.447162,0.000000,0.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,12.700000,False
Alexanderplatz,2024-06-24 12:00:00,3.000000,13.410961,52.521481,0.727273,0.909091,12.000000,2024-06-24,12,0,Berlin,Berlin,23.600000,False
Yorckstraße (Großgörschenstraße),2024-06-26 14:00:00,4.000000,13.367797,52.492289,0.076923,0.153846,14.000000,2024-06-26,14,2,Berlin,Berlin,30.050000,False
Erkner,2024-06-23 17:00:00,3.000000,13.752244,52.427561,2.000000,2.000000,17.000000,2024-06-23,17,6,Brandenburg,Erkner,21.800000,False
Mehrower Allee,2024-06-24 06:00:00,5.000000,13.553699,52.557759,0.250000,0.250000,6.000000,2024-06-24,6,0,Berlin,Berlin,17.850000,False
Heidelberger Platz,2024-06-25 13:00:00,4.000000,13.312018,52.479972,0.153846,0.192308,13.000000,2024-06-25,13,1,Berlin,Berlin,26.450000,False
Pichelsberg,2024-06-26 20:00:00,5.000000,13.227134,52.510393,1.166667,1.166667,20.000000,2024-06-26,20,2,Berlin,Berlin,25.400000,False
Alt-Reinickendorf,2024-06-23 23:00:00,5.000000,13.349617,52.578091,0.000000,0.000000,23.000000,2024-06-23,23,6,Berlin,Berlin,13.400000,False
Falkensee,2024-06-24 07:00:00,5.000000,13.089636,52.559772,0.333333,0.444444,7.000000,2024-06-24,7,0,Brandenburg,Falkensee,19.400000,False
Schichauweg,2024-06-23 16:00:00,5.000000,13.389303,52.398837,0.750000,0.416667,16.000000,2024-06-23,16,6,Berlin,Berlin,21.900000,False
Cottbus Hbf,2024-06-24 14:00:00,2.000000,14.324162,51.750957,0.111111,0.666667,14.000000,2024-06-24,14,0,Brandenburg,Cottbus,24.050000,False
Heerstraße,2024-06-25 13:00:00,5.000000,13.259379,52.508121,0.250000,0.416667,13.000000,2024-06-25,13,1,Berlin,Berlin,26.450000,False
Berlin-Wannsee,2024-06-23 16:00:00,2.000000,13.179528,52.420972,0.500000,0.500000,16.000000,2024-06-23,16,6,Berlin,Berlin,21.950000,False
Wollankstraße,2024-06-25 04:00:00,4.000000,13.391791,52.565482,0.000000,0.000000,4.000000,2024-06-25,4,1,Berlin,Berlin,16.300000,False
Berlin-Halensee,2024-06-25 05:00:00,4.000000,13.290326,52.496254,0.120000,0.160000,5.000000,2024-06-25,5,1,Berlin,Berlin,16.600000,False
Albrechtshof,2024-06-25 05:00:00,5.000000,13.128917,52.549396,0.000000,0.250000,5.000000,2024-06-25,5,1,Berlin,Berlin,16.600000,False
Berlin-Nordbahnhof,2024-06-24 15:00:00,4.000000,13.388464,52.532066,0.527778,0.472222,15.000000,2024-06-24,15,0,Berlin,Berlin,24.400000,False
Berlin-Tempelhof,2024-06-25 16:00:00,4.000000,13.384547,52.470967,0.222222,0.222222,16.000000,2024-06-25,16,1,Berlin,Berlin,24.650000,False
Frankfurt (Oder),2024-06-26 00:00:00,2.000000,14.546496,52.336416,0.000000,0.000000,0.000000,2024-06-26,0,2,Brandenburg,Frankfurt (Oder),17.800000,False
Altglienicke,2024-06-27 04:00:00,4.000000,13.558753,52.407299,0.000000,0.125000,4.000000,2024-06-27,4,3,Berlin,Berlin,21.550000,False
Westend,2024-06-25 15:00:00,4.000000,13.284638,52.518070,0.111111,0.259259,15.000000,2024-06-25,15,1,Berlin,Berlin,26.200000,False
Falkenberg (Elster),2024-06-27 09:00:00,3.000000,13.247685,51.583620,0.000000,0.333333,9.000000,2024-06-27,9,3,Brandenburg,Falkenberg (Elster),24.850000,True
Schönhauser Allee,2024-06-25 14:00:00,4.000000,13.415460,52.549200,0.305556,0.250000,14.000000,2024-06-25,14,1,Berlin,Berlin,26.500000,False
Buckower Chaussee,2024-06-27 11:00:00,5.000000,13.382912,52.410351,0.416667,0.333333,11.000000,2024-06-27,11,3,Berlin,Berlin,26.850000,False
Cottbus Hbf,2024-06-23 14:00:00,2.000000,14.324162,51.750957,0.285714,0.000000,14.000000,2024-06-23,14,6,Brandenburg,Cottbus,22.700000,False
Westhafen,2024-06-26 23:00:00,4.000000,13.344253,52.536250,0.083333,0.083333,23.000000,2024-06-26,23,2,Berlin,Berlin,22.450000,False
Hohen Neuendorf (b Berlin),2024-06-24 04:00:00,5.000000,13.287091,52.669072,0.000000,0.000000,4.000000,2024-06-24,4,0,Brandenburg,Hohen Neuendorf,14.400000,False
Betriebsbahnhof Berlin-Rummelsburg,2024-06-26 18:00:00,4.000000,13.497786,52.493827,0.176471,0.176471,18.000000,2024-06-26,18,2,Berlin,Berlin,28.700000,False
Hackescher Markt,2024-06-24 08:00:00,4.000000,13.402364,52.522622,0.095238,0.166667,8.000000,2024-06-24,8,0,Berlin,Berlin,20.800000,False
Elsterwerda,2024-06-25 11:00:00,4.000000,13.516428,51.459677,1.000000,1.000000,11.000000,2024-06-25,11,1,Brandenburg,Elsterwerda,24.800000,False
Berlin-Westkreuz,2024-06-24 08:00:00,3.000000,13.283966,52.500737,0.080645,0.064516,8.000000,2024-06-24,8,0,Berlin,Berlin,20.300000,False
Priesterweg,2024-06-23 21:00:00,4.000000,13.356281,52.459914,0.238095,0.285714,21.000000,2024-06-23,21,6,Berlin,Berlin,18.150000,False
Warschauer Straße,2024-06-24 22:00:00,4.000000,13.451646,52.505976,0.285714,0.285714,22.000000,2024-06-24,22,0,Berlin,Berlin,17.100000,False
Schöneberg,2024-06-24 08:00:00,4.000000,13.352068,52.479377,0.055556,0.037037,8.000000,2024-06-24,8,0,Berlin,Berlin,20.800000,False
Jüterbog,2024-06-25 13:00:00,4.000000,13.054353,51.997509,0.400000,0.800000,13.000000,2024-06-25,13,1,Brandenburg,Jüterbog,25.550000,False
Wittenberge,2024-06-24 00:00:00,3.000000,11.762871,53.003115,1.000000,0.000000,0.000000,2024-06-24,0,0,Brandenburg,Wittenberge,11.850000,False
Sundgauer Straße,2024-06-25 17:00:00,5.000000,13.274377,52.436544,0.222222,0.444444,17.000000,2024-06-25,17,1,Berlin,Berlin,24.450000,False
Berlin-Buch,2024-06-26 16:00:00,4.000000,13.492286,52.636162,1.666667,1.777778,16.000000,2024-06-26,16,2,Berlin,Berlin,30.400000,False
Gransee,2024-06-25 12:00:00,5.000000,13.167120,53.001076,0.500000,1.000000,12.000000,2024-06-25,12,1,Brandenburg,Gransee,25.650000,False
Ahrensfelde,2024-06-25 19:00:00,4.000000,13.565154,52.571375,0.000000,0.500000,19.000000,2024-06-25,19,1,Berlin,Berlin,20.850000,False
